Date,Time,Category,Item,Qty,Price Point Name,Location
2024-11-05,18:43:34,NA Bev PST Exempt,Water,1,Bubly Cherry 473ml,SOFMC ReMax Fan Deck
2024-11-05,18:43:33,Food,Fries,1,Poutine,SOFMC Island Canteen
2024-11-05,18:43:33,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2024-11-05,18:43:28,Beer,Draught Beer,1,Stanley Park Amber 24oz,SOFMC Portable Stations
2024-11-05,18:43:23,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-11-05,18:43:22,Beer,Draught Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2024-11-05,18:43:11,Snacks,Pretzel,2,,SOFMC Island Canteen
2024-11-05,18:43:11,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Island Canteen
2024-11-05,18:43:08,Beer,Draught Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2024-11-05,18:43:08,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2024-11-05,18:43:02,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Slice
2024-11-05,18:43:02,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2024-11-05,18:43:02,Food,Hot Dog,1,,SOFMC Island Slice
2024-11-05,18:42:40,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2024-11-05,18:42:40,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2024-11-05,18:42:28,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-11-05,18:42:28,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-11-05,18:42:22,Food,Hot Dog,1,,SOFMC Island Slice
2024-11-05,18:42:22,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Island Slice
2024-11-05,18:42:15,Beer,Draught Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2024-11-05,18:42:12,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-11-05,18:42:12,Beer,Cans of Beer,1,Bud Light,SOFMC Portable Stations
2024-11-05,18:41:45,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-11-05,18:41:45,Food,Hot Dog,1,,SOFMC Island Canteen
2024-11-05,18:41:45,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-11-05,18:41:45,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2024-11-05,18:41:45,Food,Fries,1,Fries,SOFMC Island Canteen
2024-11-05,18:41:45,Food,Burgers,1,Cheeseburger,SOFMC Island Canteen
2024-11-05,18:41:45,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-11-05,18:41:42,Food,Jalapeno Poppers,1,Regular,SOFMC TacoTacoTaco
2024-11-05,18:41:42,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-11-05,18:41:42,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC TacoTacoTaco
2024-11-05,18:41:33,Beer,Draught Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2024-11-05,18:41:33,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2024-11-05,18:41:32,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-11-05,18:41:32,"Wine, Cider & Coolers",Cider & Coolers,2,Nutrl Cherry,SOFMC Portable Stations
2024-11-05,18:41:16,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Slice
2024-11-05,18:41:16,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Slice
2024-11-05,18:41:16,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Slice
2024-11-05,18:41:16,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Slice
2024-11-05,18:41:12,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-11-05,18:41:12,Sweets,Candy,1,Skittles 92g,SOFMC Island Canteen
2024-11-05,18:41:03,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Island Slice
2024-11-05,18:41:03,Food,COMBOS,1,Pizza & Popcorn,SOFMC Island Slice
2024-11-05,18:41:03,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Slice
2024-11-05,18:41:00,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2024-11-05,18:41:00,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Margarita,SOFMC ReMax Fan Deck
2024-11-05,18:41:00,NA Bev PST Exempt,Water,2,Bubly Lime 473ml,SOFMC ReMax Fan Deck
2024-11-05,18:40:54,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-11-05,18:40:54,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Portable Stations
2024-11-05,18:40:54,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2024-11-05,18:40:42,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2024-11-05,18:40:42,Sweets,Candy,1,Twizzlers 250g,SOFMC TacoTacoTaco
2024-11-05,18:40:28,Food,Burgers,1,Double Cheeseburger,SOFMC Island Canteen
2024-11-05,18:40:28,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-11-05,18:40:25,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2024-11-05,18:40:12,Beer,Draught Beer,1,Stanley Park Amber 12oz,SOFMC Portable Stations
2024-11-05,18:40:09,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2024-11-05,18:40:09,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC Island Slice
2024-11-05,18:40:09,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Slice
2024-11-05,18:40:05,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-11-05,18:40:01,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2024-11-05,18:40:01,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2024-11-05,18:39:50,Food,Burgers,1,Double Cheeseburger,SOFMC Island Canteen
2024-11-05,18:39:50,NA Bev,Bottle Pop,2,Diet Pepsi,SOFMC Island Canteen
2024-11-05,18:39:44,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2024-11-05,18:39:44,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-11-05,18:39:42,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2024-11-05,18:39:42,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Portable Stations
2024-11-05,18:39:22,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl Cherry,SOFMC Portable Stations
2024-11-05,18:39:02,Food,Tacos,1,Crispy Cauliflower x 3,SOFMC TacoTacoTaco
2024-11-05,18:39:02,Beer,Cans of Beer,1,Corona,SOFMC TacoTacoTaco
2024-11-05,18:38:59,Food,COMBOS,1,Pizza & Popcorn,SOFMC Island Slice
2024-11-05,18:38:59,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Slice
2024-11-05,18:38:59,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2024-11-05,18:38:59,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Slice
2024-11-05,18:38:52,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Bud Zero,SOFMC ReMax Fan Deck
2024-11-05,18:38:19,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2024-11-05,18:38:18,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Island Canteen
2024-11-05,18:38:09,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-11-05,18:38:09,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-11-05,18:38:09,"Wine, Cider & Coolers",Cider & Coolers,2,Ward's Cider,SOFMC Island Canteen
2024-11-05,18:38:09,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-11-05,18:38:09,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2024-11-05,18:38:05,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-11-05,18:37:57,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-11-05,18:37:56,Food,Pizza Slice,2,Pepperoni,SOFMC Island Slice
2024-11-05,18:37:56,Sweets,Candy,1,Skittles 92g,SOFMC Island Slice
2024-11-05,18:37:56,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2024-11-05,18:37:56,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Slice
2024-11-05,18:36:59,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2024-11-05,18:36:59,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Slice
2024-11-05,18:36:59,Food,Fries,1,Poutine,SOFMC Island Canteen
2024-11-05,18:36:59,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-11-05,18:36:35,NA Bev PST Exempt,Hot Drinks,2,Coffee,SOFMC ReMax Fan Deck
2024-11-05,18:36:05,Food,Hot Dog,3,,SOFMC ReMax Fan Deck
2024-11-05,18:36:05,Snacks,Chips,1,Ruffles All Dressed Chips,SOFMC ReMax Fan Deck
2024-11-05,18:36:05,NA Bev,Bottle Pop,1,Pepsi,SOFMC ReMax Fan Deck
2024-11-05,18:36:05,Beer,Cans of Beer,1,Budweiser,SOFMC ReMax Fan Deck
2024-11-05,18:35:58,Food,Pizza Slice,2,Pepperoni,SOFMC Island Slice
2024-11-05,18:35:58,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Slice
2024-11-05,18:35:58,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Slice
2024-11-05,18:35:58,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2024-11-05,18:35:55,Food,COMBOS,1,Burger & Fries,SOFMC Island Canteen
2024-11-05,18:35:55,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2024-11-05,18:35:55,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-11-05,18:35:49,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Slice
2024-11-05,18:35:40,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2024-11-05,18:34:32,NA Bev PST Exempt,Hot Drinks,1,French Vanilla,SOFMC Portable Stations
2024-11-05,18:34:32,NA Bev PST Exempt,Hot Drinks,1,Tea,SOFMC ReMax Fan Deck
2024-11-05,18:34:14,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2024-11-05,18:34:14,Food,COMBOS,1,Tacos & Poppers,SOFMC TacoTacoTaco
2024-11-05,18:34:14,Beer,Cans of Beer,1,Modelo,SOFMC TacoTacoTaco
2024-11-05,18:34:14,Food,Tacos,1,Chicken Tinga x 3,SOFMC TacoTacoTaco
2024-11-05,18:34:14,Beer,Cans of Beer,1,Corona,SOFMC TacoTacoTaco
2024-11-05,18:34:00,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-11-05,18:33:55,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2024-11-05,18:33:52,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-11-05,18:33:52,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2024-11-05,18:33:35,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2024-11-05,18:33:32,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2024-11-05,18:33:31,Food,Chicken Tenders,1,,SOFMC Island Canteen
2024-11-05,18:33:27,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-11-05,18:33:27,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2024-11-05,18:33:27,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-11-05,18:33:27,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-11-05,18:33:20,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2024-11-05,18:33:09,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2024-11-05,18:33:09,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-11-05,18:33:09,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-11-05,18:33:09,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-11-05,18:33:06,Food,COMBOS,1,Pizza & Popcorn,SOFMC Island Slice
2024-11-05,18:33:06,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Slice
2024-11-05,18:33:06,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2024-11-05,18:32:41,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2024-11-05,18:32:31,NA Bev PST Exempt,Hot Drinks,-1,Hot Chocolate,SOFMC Island Canteen
2024-11-05,18:32:13,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Slice
2024-11-05,18:32:13,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2024-11-05,18:32:10,Sweets,Cotton Candy,1,Regular,SOFMC Portable Stations
2024-11-05,18:31:40,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
